keyge,group,category,description
gene:393540,genomic,gene,gene:393540
gene:393547,genomic,gene,gene:393547
gene:393548,genomic,gene,gene:393548
gene:393549,genomic,gene,gene:393549
gene:393550,genomic,gene,gene:393550
gene:393556,genomic,gene,gene:393556
gene:393557,genomic,gene,gene:393557
gene:393560,genomic,gene,gene:393560
gene:393564,genomic,gene,gene:393564
gene:393565,genomic,gene,gene:393565
gene:393569,genomic,gene,gene:393569
gene:393571,genomic,gene,gene:393571
gene:393573,genomic,gene,gene:393573
gene:393579,genomic,gene,gene:393579
gene:393580,genomic,gene,gene:393580
gene:393581,genomic,gene,gene:393581
gene:393586,genomic,gene,gene:393586
gene:393592,genomic,gene,gene:393592
gene:3936,genomic,gene,gene:3936
gene:393603,genomic,gene,gene:393603
gene:393604,genomic,gene,gene:393604
gene:393606,genomic,gene,gene:393606
gene:393608,genomic,gene,gene:393608
gene:393609,genomic,gene,gene:393609
gene:393612,genomic,gene,gene:393612
gene:393614,genomic,gene,gene:393614
gene:393620,genomic,gene,gene:393620
gene:393622,genomic,gene,gene:393622
gene:393629,genomic,gene,gene:393629
gene:393640,genomic,gene,gene:393640
gene:393643,genomic,gene,gene:393643
gene:393645,genomic,gene,gene:393645
gene:393649,genomic,gene,gene:393649
gene:39365,genomic,gene,gene:39365
gene:393651,genomic,gene,gene:393651
gene:393653,genomic,gene,gene:393653
gene:393656,genomic,gene,gene:393656
gene:393663,genomic,gene,gene:393663
gene:393664,genomic,gene,gene:393664
gene:393665,genomic,gene,gene:393665
gene:393666,genomic,gene,gene:393666
gene:393671,genomic,gene,gene:393671
gene:393672,genomic,gene,gene:393672
gene:393673,genomic,gene,gene:393673
gene:393674,genomic,gene,gene:393674
gene:393677,genomic,gene,gene:393677
gene:393678,genomic,gene,gene:393678
gene:39368,genomic,gene,gene:39368
gene:393683,genomic,gene,gene:393683
gene:393684,genomic,gene,gene:393684
gene:393685,genomic,gene,gene:393685
gene:393688,genomic,gene,gene:393688
gene:393691,genomic,gene,gene:393691
gene:393697,genomic,gene,gene:393697
gene:3937,genomic,gene,gene:3937
gene:393704,genomic,gene,gene:393704
gene:393706,genomic,gene,gene:393706
gene:393707,genomic,gene,gene:393707
gene:393710,genomic,gene,gene:393710
gene:393711,genomic,gene,gene:393711
gene:393715,genomic,gene,gene:393715
gene:393717,genomic,gene,gene:393717
gene:393719,genomic,gene,gene:393719
gene:393724,genomic,gene,gene:393724
gene:393726,genomic,gene,gene:393726
gene:393727,genomic,gene,gene:393727
gene:393728,genomic,gene,gene:393728
gene:393732,genomic,gene,gene:393732
gene:393733,genomic,gene,gene:393733
gene:393738,genomic,gene,gene:393738
gene:39374,genomic,gene,gene:39374
gene:393741,genomic,gene,gene:393741
gene:393743,genomic,gene,gene:393743
gene:393746,genomic,gene,gene:393746
gene:393749,genomic,gene,gene:393749
gene:393755,genomic,gene,gene:393755
gene:393758,genomic,gene,gene:393758
gene:393760,genomic,gene,gene:393760
gene:393761,genomic,gene,gene:393761
gene:393767,genomic,gene,gene:393767
gene:393769,genomic,gene,gene:393769
gene:393779,genomic,gene,gene:393779
gene:393783,genomic,gene,gene:393783
gene:393789,genomic,gene,gene:393789
gene:393792,genomic,gene,gene:393792
gene:3938,genomic,gene,gene:3938
gene:393801,genomic,gene,gene:393801
gene:393802,genomic,gene,gene:393802
gene:393805,genomic,gene,gene:393805
gene:393806,genomic,gene,gene:393806
gene:393807,genomic,gene,gene:393807
gene:393815,genomic,gene,gene:393815
gene:393828,genomic,gene,gene:393828
gene:393830,genomic,gene,gene:393830
gene:393834,genomic,gene,gene:393834
gene:393836,genomic,gene,gene:393836
gene:393839,genomic,gene,gene:393839
gene:393842,genomic,gene,gene:393842
gene:393843,genomic,gene,gene:393843
gene:393848,genomic,gene,gene:393848
gene:393853,genomic,gene,gene:393853
gene:393856,genomic,gene,gene:393856
gene:393860,genomic,gene,gene:393860
gene:393861,genomic,gene,gene:393861
gene:393873,genomic,gene,gene:393873
gene:393875,genomic,gene,gene:393875
gene:393878,genomic,gene,gene:393878
gene:393885,genomic,gene,gene:393885
gene:393888,genomic,gene,gene:393888
gene:393890,genomic,gene,gene:393890
gene:3939,genomic,gene,gene:3939
gene:393901,genomic,gene,gene:393901
gene:393909,genomic,gene,gene:393909
gene:393910,genomic,gene,gene:393910
gene:393914,genomic,gene,gene:393914
gene:393915,genomic,gene,gene:393915
gene:39392,genomic,gene,gene:39392
gene:393923,genomic,gene,gene:393923
gene:393928,genomic,gene,gene:393928
gene:39393,genomic,gene,gene:39393
gene:393933,genomic,gene,gene:393933
gene:393940,genomic,gene,gene:393940
gene:393945,genomic,gene,gene:393945
gene:393947,genomic,gene,gene:393947
gene:393949,genomic,gene,gene:393949
gene:393953,genomic,gene,gene:393953
gene:393954,genomic,gene,gene:393954
gene:393955,genomic,gene,gene:393955
gene:393956,genomic,gene,gene:393956
gene:39396,genomic,gene,gene:39396
gene:393971,genomic,gene,gene:393971
gene:393972,genomic,gene,gene:393972
gene:393978,genomic,gene,gene:393978
gene:393989,genomic,gene,gene:393989
gene:393993,genomic,gene,gene:393993
gene:393995,genomic,gene,gene:393995
gene:393996,genomic,gene,gene:393996
gene:393997,genomic,gene,gene:393997
gene:393998,genomic,gene,gene:393998
gene:394,genomic,gene,gene:394
gene:394001,genomic,gene,gene:394001
gene:394005,genomic,gene,gene:394005
gene:394016,genomic,gene,gene:394016
gene:394017,genomic,gene,gene:394017
gene:39402,genomic,gene,gene:39402
gene:394034,genomic,gene,gene:394034
gene:394039,genomic,gene,gene:394039
gene:394051,genomic,gene,gene:394051
gene:394057,genomic,gene,gene:394057
gene:394065,genomic,gene,gene:394065
gene:394066,genomic,gene,gene:394066
gene:394068,genomic,gene,gene:394068
gene:394070,genomic,gene,gene:394070
gene:394075,genomic,gene,gene:394075
gene:394076,genomic,gene,gene:394076
gene:394080,genomic,gene,gene:394080
gene:394082,genomic,gene,gene:394082
gene:394084,genomic,gene,gene:394084
gene:394085,genomic,gene,gene:394085
gene:394088,genomic,gene,gene:394088
gene:39409,genomic,gene,gene:39409
gene:394091,genomic,gene,gene:394091
gene:394094,genomic,gene,gene:394094
gene:394099,genomic,gene,gene:394099
gene:394101,genomic,gene,gene:394101
gene:394109,genomic,gene,gene:394109
gene:39411,genomic,gene,gene:39411
gene:394110,genomic,gene,gene:394110
gene:394115,genomic,gene,gene:394115
gene:394117,genomic,gene,gene:394117
gene:394120,genomic,gene,gene:394120
gene:394124,genomic,gene,gene:394124
gene:394125,genomic,gene,gene:394125
gene:394129,genomic,gene,gene:394129
gene:394134,genomic,gene,gene:394134
gene:394135,genomic,gene,gene:394135
gene:394136,genomic,gene,gene:394136
gene:394142,genomic,gene,gene:394142
gene:394144,genomic,gene,gene:394144
gene:394150,genomic,gene,gene:394150
gene:394151,genomic,gene,gene:394151
gene:394160,genomic,gene,gene:394160
gene:394177,genomic,gene,gene:394177
gene:39418,genomic,gene,gene:39418
gene:394183,genomic,gene,gene:394183
gene:394189,genomic,gene,gene:394189
gene:39419,genomic,gene,gene:39419
gene:394198,genomic,gene,gene:394198
gene:394210,genomic,gene,gene:394210
gene:394236,genomic,gene,gene:394236
gene:394242,genomic,gene,gene:394242
gene:394244,genomic,gene,gene:394244
gene:394245,genomic,gene,gene:394245
gene:394246,genomic,gene,gene:394246
gene:394247,genomic,gene,gene:394247
gene:394249,genomic,gene,gene:394249
gene:394251,genomic,gene,gene:394251
gene:394252,genomic,gene,gene:394252
gene:394261,genomic,gene,gene:394261
gene:394263,genomic,gene,gene:394263
gene:394265,genomic,gene,gene:394265
gene:394272,genomic,gene,gene:394272
gene:394275,genomic,gene,gene:394275
gene:394280,genomic,gene,gene:394280
gene:394283,genomic,gene,gene:394283
gene:394286,genomic,gene,gene:394286
gene:394293,genomic,gene,gene:394293
gene:394297,genomic,gene,gene:394297
gene:394298,genomic,gene,gene:394298
gene:394301,genomic,gene,gene:394301
gene:39432,genomic,gene,gene:39432
gene:394321,genomic,gene,gene:394321
gene:394328,genomic,gene,gene:394328
gene:39433,genomic,gene,gene:39433
gene:394346,genomic,gene,gene:394346
gene:394350,genomic,gene,gene:394350
gene:394367,genomic,gene,gene:394367
gene:394374,genomic,gene,gene:394374
gene:394376,genomic,gene,gene:394376
gene:394378,genomic,gene,gene:394378
gene:39438,genomic,gene,gene:39438
gene:394382,genomic,gene,gene:394382
gene:39439,genomic,gene,gene:39439
gene:39441,genomic,gene,gene:39441
gene:394411,genomic,gene,gene:394411
gene:394422,genomic,gene,gene:394422
gene:394432,genomic,gene,gene:394432
gene:394435,genomic,gene,gene:394435
gene:394438,genomic,gene,gene:394438
gene:394442,genomic,gene,gene:394442
gene:39445,genomic,gene,gene:39445
gene:394452,genomic,gene,gene:394452
gene:394468,genomic,gene,gene:394468
gene:3945,genomic,gene,gene:3945
gene:394535,genomic,gene,gene:394535
gene:39454,genomic,gene,gene:39454
gene:394609,genomic,gene,gene:394609
gene:394645,genomic,gene,gene:394645
gene:394726,genomic,gene,gene:394726
gene:394739,genomic,gene,gene:394739
gene:39478,genomic,gene,gene:39478
gene:3948,genomic,gene,gene:3948
gene:39484,genomic,gene,gene:39484
gene:394866,genomic,gene,gene:394866
gene:3949,genomic,gene,gene:3949
gene:394920,genomic,gene,gene:394920
gene:39494,genomic,gene,gene:39494
gene:39499,genomic,gene,gene:39499
gene:395,genomic,gene,gene:395
gene:3950,genomic,gene,gene:3950
gene:395004,genomic,gene,gene:395004
gene:395066,genomic,gene,gene:395066
gene:39518,genomic,gene,gene:39518
gene:3952,genomic,gene,gene:3952
gene:39520,genomic,gene,gene:39520
gene:395283,genomic,gene,gene:395283
gene:39529,genomic,gene,gene:39529
gene:3953,genomic,gene,gene:3953
gene:395345,genomic,gene,gene:395345
gene:39536,genomic,gene,gene:39536
gene:395364,genomic,gene,gene:395364
gene:395381,genomic,gene,gene:395381
gene:3954,genomic,gene,gene:3954
gene:395423,genomic,gene,gene:395423
gene:3955,genomic,gene,gene:3955
gene:39551,genomic,gene,gene:39551
gene:395544,genomic,gene,gene:395544
gene:395567,genomic,gene,gene:395567
gene:3956,genomic,gene,gene:3956
gene:395600,genomic,gene,gene:395600
gene:3957,genomic,gene,gene:3957
gene:395769,genomic,gene,gene:395769
gene:395773,genomic,gene,gene:395773
gene:3958,genomic,gene,gene:3958
gene:39581,genomic,gene,gene:39581
gene:395824,genomic,gene,gene:395824
gene:395841,genomic,gene,gene:395841
gene:395858,genomic,gene,gene:395858
gene:395872,genomic,gene,gene:395872
gene:395873,genomic,gene,gene:395873
gene:3959,genomic,gene,gene:3959
gene:396,genomic,gene,gene:396
gene:3960,genomic,gene,gene:3960
gene:396006,genomic,gene,gene:396006
gene:39610,genomic,gene,gene:39610
gene:396106,genomic,gene,gene:396106
gene:39611,genomic,gene,gene:39611
gene:39615,genomic,gene,gene:39615
gene:396166,genomic,gene,gene:396166
gene:39620,genomic,gene,gene:39620
gene:39621,genomic,gene,gene:39621
gene:39625,genomic,gene,gene:39625
gene:39628,genomic,gene,gene:39628
gene:396283,genomic,gene,gene:396283
gene:3963,genomic,gene,gene:3963
gene:396393,genomic,gene,gene:396393
gene:396398,genomic,gene,gene:396398
gene:3964,genomic,gene,gene:3964
gene:39644,genomic,gene,gene:39644
gene:396476,genomic,gene,gene:396476
gene:396485,genomic,gene,gene:396485
gene:396495,genomic,gene,gene:396495
gene:396498,genomic,gene,gene:396498
gene:3965,genomic,gene,gene:3965
gene:39651,genomic,gene,gene:39651
gene:396537,genomic,gene,gene:396537
gene:396565,genomic,gene,gene:396565
gene:396572,genomic,gene,gene:396572
gene:39659,genomic,gene,gene:39659
gene:39663,genomic,gene,gene:39663
gene:396739,genomic,gene,gene:396739
gene:39677,genomic,gene,gene:39677
gene:396818,genomic,gene,gene:396818
gene:39682,genomic,gene,gene:39682
gene:396827,genomic,gene,gene:396827
gene:397,genomic,gene,gene:397
gene:39706,genomic,gene,gene:39706
gene:397068,genomic,gene,gene:397068
gene:397120,genomic,gene,gene:397120
gene:39717,genomic,gene,gene:39717
gene:3972,genomic,gene,gene:3972
gene:39721,genomic,gene,gene:39721
gene:3973,genomic,gene,gene:3973
gene:39734,genomic,gene,gene:39734
gene:397397,genomic,gene,gene:397397
gene:39746,genomic,gene,gene:39746
gene:39747,genomic,gene,gene:39747
gene:3975,genomic,gene,gene:3975
gene:39753,genomic,gene,gene:39753
gene:3976,genomic,gene,gene:3976
gene:39764,genomic,gene,gene:39764
gene:3977,genomic,gene,gene:3977
gene:397700,genomic,gene,gene:397700
gene:397703,genomic,gene,gene:397703
gene:397718,genomic,gene,gene:397718
gene:397719,genomic,gene,gene:397719
gene:397722,genomic,gene,gene:397722
gene:397725,genomic,gene,gene:397725
gene:397734,genomic,gene,gene:397734
gene:397737,genomic,gene,gene:397737
gene:397746,genomic,gene,gene:397746
gene:397754,genomic,gene,gene:397754
gene:397763,genomic,gene,gene:397763
gene:397769,genomic,gene,gene:397769
gene:397779,genomic,gene,gene:397779
gene:397780,genomic,gene,gene:397780
gene:397784,genomic,gene,gene:397784
gene:397788,genomic,gene,gene:397788
gene:397795,genomic,gene,gene:397795
gene:3978,genomic,gene,gene:3978
gene:397813,genomic,gene,gene:397813
gene:397814,genomic,gene,gene:397814
gene:397815,genomic,gene,gene:397815
gene:397819,genomic,gene,gene:397819
gene:397824,genomic,gene,gene:397824
gene:397840,genomic,gene,gene:397840
gene:397844,genomic,gene,gene:397844
gene:397852,genomic,gene,gene:397852
gene:397856,genomic,gene,gene:397856
gene:397868,genomic,gene,gene:397868
gene:397871,genomic,gene,gene:397871
gene:397873,genomic,gene,gene:397873
gene:397878,genomic,gene,gene:397878
gene:397889,genomic,gene,gene:397889
gene:397890,genomic,gene,gene:397890
gene:397893,genomic,gene,gene:397893
gene:397896,genomic,gene,gene:397896
gene:397901,genomic,gene,gene:397901
gene:397942,genomic,gene,gene:397942
gene:397948,genomic,gene,gene:397948
gene:397961,genomic,gene,gene:397961
gene:397964,genomic,gene,gene:397964
gene:397965,genomic,gene,gene:397965
gene:397967,genomic,gene,gene:397967
gene:397986,genomic,gene,gene:397986
gene:397989,genomic,gene,gene:397989
gene:397991,genomic,gene,gene:397991
gene:397998,genomic,gene,gene:397998
gene:398,genomic,gene,gene:398
gene:3980,genomic,gene,gene:3980
gene:398000,genomic,gene,gene:398000
gene:398002,genomic,gene,gene:398002
gene:398003,genomic,gene,gene:398003
gene:398008,genomic,gene,gene:398008
gene:398011,genomic,gene,gene:398011
gene:398040,genomic,gene,gene:398040
gene:398055,genomic,gene,gene:398055
gene:398061,genomic,gene,gene:398061
gene:398062,genomic,gene,gene:398062
gene:398074,genomic,gene,gene:398074
gene:398094,genomic,gene,gene:398094
gene:3981,genomic,gene,gene:3981
gene:398116,genomic,gene,gene:398116
gene:398117,genomic,gene,gene:398117
gene:39812,genomic,gene,gene:39812
gene:398121,genomic,gene,gene:398121
gene:398140,genomic,gene,gene:398140
gene:398150,genomic,gene,gene:398150
gene:398152,genomic,gene,gene:398152
gene:398157,genomic,gene,gene:398157
gene:398163,genomic,gene,gene:398163
gene:398169,genomic,gene,gene:398169
gene:398171,genomic,gene,gene:398171
gene:3982,genomic,gene,gene:3982
gene:398206,genomic,gene,gene:398206
gene:398226,genomic,gene,gene:398226
gene:398233,genomic,gene,gene:398233
gene:398258,genomic,gene,gene:398258
gene:398259,genomic,gene,gene:398259
gene:398267,genomic,gene,gene:398267
gene:39827,genomic,gene,gene:39827
gene:398271,genomic,gene,gene:398271
gene:398290,genomic,gene,gene:398290
gene:398291,genomic,gene,gene:398291
gene:398296,genomic,gene,gene:398296
gene:3983,genomic,gene,gene:3983
gene:398316,genomic,gene,gene:398316
gene:398321,genomic,gene,gene:398321
gene:398344,genomic,gene,gene:398344
gene:398349,genomic,gene,gene:398349
gene:398356,genomic,gene,gene:398356
gene:398370,genomic,gene,gene:398370
gene:398390,genomic,gene,gene:398390
gene:3984,genomic,gene,gene:3984
gene:398408,genomic,gene,gene:398408
gene:39841,genomic,gene,gene:39841
gene:398411,genomic,gene,gene:398411
gene:398414,genomic,gene,gene:398414
gene:398415,genomic,gene,gene:398415
gene:39842,genomic,gene,gene:39842
gene:398422,genomic,gene,gene:398422
gene:39844,genomic,gene,gene:39844
gene:39845,genomic,gene,gene:39845
gene:3985,genomic,gene,gene:3985
gene:398516,genomic,gene,gene:398516
gene:398539,genomic,gene,gene:398539
gene:39855,genomic,gene,gene:39855
gene:39856,genomic,gene,gene:39856
gene:398568,genomic,gene,gene:398568
gene:398574,genomic,gene,gene:398574
gene:39858,genomic,gene,gene:39858
gene:398583,genomic,gene,gene:398583
gene:398593,genomic,gene,gene:398593
gene:39860,genomic,gene,gene:39860
gene:398619,genomic,gene,gene:398619
gene:39864,genomic,gene,gene:39864
gene:39866,genomic,gene,gene:39866
gene:398662,genomic,gene,gene:398662
gene:398678,genomic,gene,gene:398678
gene:398689,genomic,gene,gene:398689
gene:398695,genomic,gene,gene:398695
gene:398697,genomic,gene,gene:398697
gene:3987,genomic,gene,gene:3987
gene:39870,genomic,gene,gene:39870
gene:398704,genomic,gene,gene:398704
gene:398709,genomic,gene,gene:398709
gene:39871,genomic,gene,gene:39871
gene:398732,genomic,gene,gene:398732
gene:398734,genomic,gene,gene:398734
gene:398759,genomic,gene,gene:398759
gene:398763,genomic,gene,gene:398763
gene:398784,genomic,gene,gene:398784
gene:398793,genomic,gene,gene:398793
gene:3988,genomic,gene,gene:3988
gene:398822,genomic,gene,gene:398822
gene:398834,genomic,gene,gene:398834
gene:39885,genomic,gene,gene:39885
